"Dia","Hora","Satelite","Instrumento","Latitud","Longitud","FP_T21","FP_T31","FP_Power","FP_Confidence","SCAN","TRACK"
2024-10-09,06:13:01,"AQUA","MODIS",-14.522993,-62.35598,316.73,291.095,13.1955,89,1.05786,1.02697
2024-10-09,06:13:01,"AQUA","MODIS",-14.524505,-62.346382,320.698,290.965,17.7786,100,1.05707,1.02661
2024-10-09,06:13:01,"AQUA","MODIS",-14.443243,-62.91777,322.479,294.655,19.6398,100,1.11289,1.05183
2024-10-09,06:13:01,"AQUA","MODIS",-14.467224,-62.767513,315.181,295.123,12.5977,91,1.09632,1.04442
2024-10-09,06:13:01,"AQUA","MODIS",-14.535096,-62.338249,326.578,292.168,24.2994,100,1.0563,1.02625
2024-10-09,06:13:01,"AQUA","MODIS",-14.578143,-62.062817,320.202,293.907,17.3067,100,1.0363,1.01702
2024-10-09,06:13:01,"AQUA","MODIS",-14.584217,-62.083099,319.443,292.962,15.5022,99,1.03753,1.01759
2024-10-09,06:13:01,"AQUA","MODIS",-14.506009,-62.642044,317.742,295.739,13.9843,96,1.0832,1.03851
2024-10-09,06:13:01,"AQUA","MODIS",-14.699814,-61.389874,313.101,295.128,8.99397,86,1.0058,1.00274
2024-10-09,06:13:01,"AQUA","MODIS",-13.773596,-67.234108,313.79,288.814,36.8682,88,2.20932,1.44143
2024-10-09,06:13:01,"AQUA","MODIS",-14.535105,-62.636742,316.393,294.043,13.1756,93,1.08224,1.03807
2024-10-09,06:13:01,"AQUA","MODIS",-14.571517,-62.629269,311.077,296.289,8.65044,82,1.08033,1.03721
2024-10-09,06:13:01,"AQUA","MODIS",-14.626493,-62.281239,314.845,290.152,11.9739,90,1.0503,1.02349
2024-10-09,06:13:01,"AQUA","MODIS",-14.39049,-63.808472,334.846,292.144,45.8031,100,1.23538,1.10469
2024-10-09,06:13:01,"AQUA","MODIS",-14.392327,-63.797295,353.872,295.619,94.1056,100,1.23351,1.1039
2024-10-09,06:13:01,"AQUA","MODIS",-14.580697,-62.630745,315.13,295.926,11.8476,91,1.08033,1.03721
2024-10-09,06:13:01,"AQUA","MODIS",-14.582253,-62.620934,313.013,297.089,9.89563,86,1.07939,1.03678
2024-10-09,06:13:01,"AQUA","MODIS",-14.400254,-63.810116,354.9,295.128,97.3077,100,1.23538,1.10469
2024-10-09,06:13:01,"AQUA","MODIS",-14.402084,-63.798943,392.951,306.085,287.905,100,1.23351,1.1039
2024-10-09,06:13:01,"AQUA","MODIS",-14.403913,-63.787777,323.309,291.105,26.2077,100,1.23165,1.10313
2024-10-09,06:13:01,"AQUA","MODIS",-14.591426,-62.622421,315.146,297.027,11.5381,91,1.07939,1.03678
2024-10-09,06:13:01,"AQUA","MODIS",-14.640123,-62.312824,319.677,293.021,15.7234,99,1.05251,1.02451
2024-10-09,06:13:01,"AQUA","MODIS",-14.410018,-63.811768,327.832,290.157,33.4773,100,1.23538,1.10469
2024-10-09,06:13:01,"AQUA","MODIS",-14.411841,-63.800591,381.438,299.557,214.544,100,1.23351,1.1039
2024-10-09,06:13:01,"AQUA","MODIS",-14.413663,-63.789425,329.158,291.165,35.5898,100,1.23165,1.10313
2024-10-09,06:13:01,"AQUA","MODIS",-14.577209,-62.771931,359.48,294.062,90.967,100,1.09422,1.04348
2024-10-09,06:13:01,"AQUA","MODIS",-14.578779,-62.762016,330.802,294.062,29.6329,100,1.09319,1.04301
2024-10-09,06:13:01,"AQUA","MODIS",-14.600597,-62.623924,326.19,297.273,23.2191,100,1.07939,1.03678
2024-10-09,06:13:01,"AQUA","MODIS",-14.586439,-62.773441,360.771,291.11,95.1408,100,1.09422,1.04348
2024-10-09,06:13:01,"AQUA","MODIS",-14.588006,-62.763527,337.837,294.785,41.7824,100,1.09319,1.04301
2024-10-09,06:13:01,"AQUA","MODIS",-14.659741,-62.306221,336.175,293.369,35.3619,100,1.05177,1.02417
2024-10-09,06:13:01,"AQUA","MODIS",-14.487717,-63.45409,313.648,294.403,11.8427,88,1.17897,1.08075
2024-10-09,06:13:01,"AQUA","MODIS",-14.542959,-63.108086,312.937,279.814,14.1237,86,1.13237,1.06046
2024-10-09,06:13:01,"AQUA","MODIS",-14.595671,-62.774952,324.29,289.515,19.956,96,1.09422,1.04348
2024-10-09,06:13:01,"AQUA","MODIS",-14.597234,-62.765026,322.817,294.456,20.2458,100,1.09319,1.04301
2024-10-09,06:13:01,"AQUA","MODIS",-14.555586,-63.089127,316.335,281.154,15.8214,86,1.12983,1.05934
2024-10-09,06:13:01,"AQUA","MODIS",-14.595502,-62.836246,319.859,293.188,12.0134,87,1.10058,1.04633
2024-10-09,06:13:01,"AQUA","MODIS",-14.600208,-62.806324,323.049,296.127,16.4307,100,1.09737,1.04489
2024-10-09,06:13:01,"AQUA","MODIS",-14.601776,-62.796349,315.638,294.31,8.70716,84,1.09632,1.04442
2024-10-09,06:13:01,"AQUA","MODIS",-14.604902,-62.776459,322.202,290.654,17.7734,100,1.09422,1.04348
2024-10-09,06:13:01,"AQUA","MODIS",-14.671924,-62.347431,318.323,291.762,15.305,94,1.05476,1.02555
2024-10-09,06:13:01,"AQUA","MODIS",-14.673412,-62.337845,321.227,292.243,17.6753,100,1.05401,1.0252
2024-10-09,06:13:01,"AQUA","MODIS",-14.715976,-62.062782,310.922,293.902,8.44237,80,1.0345,1.01619
2024-10-09,06:13:01,"AQUA","MODIS",-14.585809,-62.958359,316.586,293.139,14.1191,93,1.11405,1.05235
2024-10-09,06:13:01,"AQUA","MODIS",-14.587396,-62.948273,323.571,293.692,20.7596,100,1.11289,1.05183
2024-10-09,06:13:01,"AQUA","MODIS",-14.612574,-62.787922,341.874,293.521,47.7602,100,1.09527,1.04395
2024-10-09,06:13:01,"AQUA","MODIS",-14.614135,-62.777954,333.701,292.564,34.1325,100,1.09422,1.04348
2024-10-09,06:13:01,"AQUA","MODIS",-14.685453,-62.320145,354.068,295.935,70.9444,100,1.05251,1.02451
2024-10-09,06:13:01,"AQUA","MODIS",-14.686931,-62.310608,335.472,295.441,32.4395,100,1.05177,1.02417
2024-10-09,06:13:01,"AQUA","MODIS",-14.72352,-62.073647,312.844,295.456,9.44287,84,1.0351,1.01646
2024-10-09,06:13:01,"AQUA","MODIS",-14.72497,-62.06422,336.866,297.117,38.111,100,1.0345,1.01619
2024-10-09,06:13:01,"AQUA","MODIS",-14.694519,-62.321609,343.784,295.868,48.7338,100,1.05251,1.02451
2024-10-09,06:13:01,"AQUA","MODIS",-14.695993,-62.312073,342.95,296.351,45.985,100,1.05177,1.02417
2024-10-09,06:13:01,"AQUA","MODIS",-14.732516,-62.075096,320.062,296.055,16.1489,100,1.0351,1.01646
2024-10-09,06:13:01,"AQUA","MODIS",-14.733963,-62.065678,330.601,296.112,28.5395,100,1.0345,1.01619
2024-10-09,06:13:01,"AQUA","MODIS",-14.735409,-62.056259,313.219,294.218,10.008,84,1.03391,1.01591
2024-10-09,06:13:01,"AQUA","MODIS",-14.586902,-63.073296,321.362,288.936,21.0208,100,1.12732,1.05823
2024-10-09,06:13:01,"AQUA","MODIS",-14.588507,-63.063057,322.882,290.207,22.4035,100,1.12608,1.05768
2024-10-09,06:13:01,"AQUA","MODIS",-14.607579,-62.94125,322.552,294.945,19.2553,100,1.11173,1.05132
2024-10-09,06:13:01,"AQUA","MODIS",-14.703586,-62.323063,320.561,294.601,14.9994,98,1.05251,1.02451
2024-10-09,06:13:01,"AQUA","MODIS",-14.705057,-62.313534,344.845,296.041,50.2393,100,1.05177,1.02417
2024-10-09,06:13:01,"AQUA","MODIS",-14.710938,-62.275391,318.936,291.955,15.0881,98,1.04886,1.02283
2024-10-09,06:13:01,"AQUA","MODIS",-14.712407,-62.265862,320.64,292.252,17.2867,100,1.04815,1.0225
2024-10-09,06:13:01,"AQUA","MODIS",-14.61534,-62.937927,332.135,296.342,32.7222,100,1.11059,1.05081
2024-10-09,06:13:01,"AQUA","MODIS",-14.616955,-62.92786,318.298,295.07,14.1992,87,1.10945,1.0503
2024-10-09,06:13:01,"AQUA","MODIS",-14.628213,-62.857586,317.016,294.407,12.7384,94,1.10166,1.04682
2024-10-09,06:13:01,"AQUA","MODIS",-14.62981,-62.847603,315.302,294.48,11.0898,80,1.10058,1.04633
2024-10-09,06:13:01,"AQUA","MODIS",-14.713346,-62.320667,318.643,294.795,13.3064,96,1.05177,1.02417
2024-10-09,06:13:01,"AQUA","MODIS",-14.605144,-63.061058,337.879,290.423,44.1295,100,1.12484,1.05713
2024-10-09,06:13:01,"AQUA","MODIS",-14.616562,-62.989876,325.065,294.242,24.2226,100,1.1164,1.05339
2024-10-09,06:13:01,"AQUA","MODIS",-14.639067,-62.849113,317.342,294.601,12.8723,86,1.10058,1.04633
2024-10-09,06:13:01,"AQUA","MODIS",-14.72241,-62.322124,333.375,295.892,31.3339,100,1.05177,1.02417
2024-10-09,06:13:01,"AQUA","MODIS",-14.734342,-62.245922,316.357,292.06,13.4161,92,1.04605,1.02153
2024-10-09,06:13:01,"AQUA","MODIS",-14.541922,-63.512764,319.844,295.83,19.4447,99,1.18526,1.08345
2024-10-09,06:13:01,"AQUA","MODIS",-14.619389,-63.032009,326.936,289.576,25.6877,100,1.12118,1.05551
2024-10-09,06:13:01,"AQUA","MODIS",-14.621016,-63.021839,332.28,291.359,33.0941,100,1.11997,1.05498
2024-10-09,06:13:01,"AQUA","MODIS",-14.622636,-63.011703,320.475,291.95,17.2891,100,1.11877,1.05445
2024-10-09,06:13:01,"AQUA","MODIS",-14.62426,-63.001541,318.282,292.933,14.8118,97,1.11758,1.05392
2024-10-09,06:13:01,"AQUA","MODIS",-14.625875,-62.991432,373.499,299.413,146.463,100,1.1164,1.05339
2024-10-09,06:13:01,"AQUA","MODIS",-14.627488,-62.981335,341,297.089,48.3805,100,1.11522,1.05287
2024-10-09,06:13:01,"AQUA","MODIS",-14.631964,-63.013226,344.845,293.56,56.5936,100,1.11877,1.05445
2024-10-09,06:13:01,"AQUA","MODIS",-14.633578,-63.003094,351.114,296.461,71.8978,100,1.11758,1.05392
2024-10-09,06:13:01,"AQUA","MODIS",-14.635191,-62.99297,383.704,306.085,194.26,100,1.1164,1.05339
2024-10-09,06:13:01,"AQUA","MODIS",-14.636805,-62.982841,355.336,299.413,80.7867,100,1.11522,1.05287
2024-10-09,06:13:01,"AQUA","MODIS",-14.638411,-62.972752,326.911,296.055,23.043,100,1.11405,1.05235
2024-10-09,06:13:01,"AQUA","MODIS",-14.654389,-62.872238,332.521,296.832,31.8195,100,1.10275,1.04731
2024-10-09,06:13:01,"AQUA","MODIS",-14.655988,-62.862167,340.574,298.09,45.8901,100,1.10166,1.04682
2024-10-09,06:13:01,"AQUA","MODIS",-14.777402,-62.088066,322.904,295.772,18.3344,100,1.0351,1.01646
2024-10-09,06:13:01,"AQUA","MODIS",-14.518648,-63.778336,332.903,295.446,41.3486,100,1.22614,1.10081
2024-10-09,06:13:01,"AQUA","MODIS",-14.564541,-63.494484,314.443,293.389,12.7446,89,1.1821,1.0821
2024-10-09,06:13:01,"AQUA","MODIS",-14.566266,-63.483765,387.364,297.916,233.962,100,1.18053,1.08142
2024-10-09,06:13:01,"AQUA","MODIS",-14.567988,-63.473068,321.884,293.712,21.5033,100,1.17897,1.08075
2024-10-09,06:13:01,"AQUA","MODIS",-14.641291,-63.014751,323.582,293.242,21.3192,100,1.11877,1.05445
2024-10-09,06:13:01,"AQUA","MODIS",-14.642899,-63.004635,370.349,299.557,133.48,100,1.11758,1.05392
2024-10-09,06:13:01,"AQUA","MODIS",-14.64451,-62.994484,357.586,298.611,89.418,100,1.1164,1.05339
2024-10-09,06:13:01,"AQUA","MODIS",-14.646117,-62.984367,324.727,296.002,20.5414,100,1.11522,1.05287
2024-10-09,06:13:01,"AQUA","MODIS",-14.647717,-62.974289,337.46,297.155,40.2767,100,1.11405,1.05235
2024-10-09,06:13:01,"AQUA","MODIS",-14.654111,-62.93399,322.347,296.38,18.109,100,1.10945,1.0503
2024-10-09,06:13:01,"AQUA","MODIS",-14.655704,-62.923939,322.584,296.442,19.0358,100,1.10831,1.04979
2024-10-09,06:13:01,"AQUA","MODIS",-14.665241,-62.863724,320.887,296.975,16.3954,100,1.10166,1.04682
2024-10-09,06:13:01,"AQUA","MODIS",-14.784941,-62.09893,369.125,299.413,115.751,100,1.0357,1.01674
2024-10-09,06:13:01,"AQUA","MODIS",-14.7864,-62.089504,354.872,298.952,73.8304,100,1.0351,1.01646
2024-10-09,06:13:01,"AQUA","MODIS",-14.650613,-63.016312,319.081,292.923,16.2054,98,1.11877,1.05445
2024-10-09,06:13:01,"AQUA","MODIS",-14.65222,-63.006168,347.35,296.222,62.7249,100,1.11758,1.05392
2024-10-09,06:13:01,"AQUA","MODIS",-14.653828,-62.996014,325.634,295.82,23.8943,100,1.1164,1.05339
2024-10-09,06:13:01,"AQUA","MODIS",-14.657024,-62.97583,327.469,296.222,25.8363,100,1.11405,1.05235
2024-10-09,06:13:01,"AQUA","MODIS",-14.663404,-62.935505,318.078,295.475,14.0426,90,1.10945,1.0503
2024-10-09,06:13:01,"AQUA","MODIS",-14.664989,-62.925468,322.333,296.575,19.3619,100,1.10831,1.04979
2024-10-09,06:13:01,"AQUA","MODIS",-14.758664,-62.327965,321.035,294.145,14.7195,100,1.05177,1.02417
2024-10-09,06:13:01,"AQUA","MODIS",-14.793941,-62.100368,324.788,295.916,19.8928,100,1.0357,1.01674
2024-10-09,06:13:01,"AQUA","MODIS",-14.653495,-63.058617,313.294,291.279,10.8272,87,1.12361,1.05659
2024-10-09,06:13:01,"AQUA","MODIS",-14.804395,-62.092373,352.588,297.42,66.8169,100,1.0351,1.01646
2024-10-09,06:13:01,"AQUA","MODIS",-14.600052,-63.456516,316.596,294.354,13.1951,83,1.17589,1.07942
2024-10-09,06:13:01,"AQUA","MODIS",-14.664449,-63.04995,314.85,291.822,12.4329,90,1.12239,1.05605
2024-10-09,06:13:01,"AQUA","MODIS",-14.813392,-62.093811,325.717,295.667,19.7059,87,1.0351,1.01646
2024-10-09,06:13:01,"AQUA","MODIS",-14.814839,-62.084408,328.575,294.858,25.5931,100,1.0345,1.01619
2024-10-09,06:13:01,"AQUA","MODIS",-14.823833,-62.085854,327.868,295.701,24.509,100,1.0345,1.01619
2024-10-09,06:13:01,"AQUA","MODIS",-14.617449,-63.470402,319.725,295.205,16.9393,90,1.17743,1.08009
2024-10-09,06:13:01,"AQUA","MODIS",-14.832825,-62.087311,312.38,294.713,8.90224,81,1.0345,1.01619
2024-10-09,06:13:01,"AQUA","MODIS",-14.621458,-63.467003,323.842,295.72,22.5258,100,1.17589,1.07942
2024-10-09,06:13:01,"AQUA","MODIS",-14.625671,-63.622608,312.665,293.335,12.2311,85,1.19827,1.08902
2024-10-09,06:13:01,"AQUA","MODIS",-14.635296,-63.624241,319.814,294.548,19.9101,99,1.19827,1.08902
2024-10-09,06:13:01,"AQUA","MODIS",-15.607167,-57.366249,317.131,296.504,20.3458,94,1.38247,1.16418
2024-10-09,06:13:01,"AQUA","MODIS",-14.677636,-63.69302,314.85,296.27,13.4112,90,1.20671,1.0926
2024-10-09,06:13:01,"AQUA","MODIS",-14.687296,-63.694641,331.794,298.611,37.1617,100,1.20671,1.0926
2024-10-09,06:13:01,"AQUA","MODIS",-14.689092,-63.68367,320.813,297.425,20.575,100,1.205,1.09188
2024-10-09,06:13:01,"AQUA","MODIS",-14.899191,-62.373104,320.459,296.552,16.3201,100,1.05251,1.02451
2024-10-09,06:13:01,"AQUA","MODIS",-14.73297,-63.535332,321.219,295.772,20.5356,100,1.1821,1.0821
2024-10-09,06:13:01,"AQUA","MODIS",-14.740806,-63.54768,338.087,294.524,47.828,100,1.18368,1.08277
2024-10-09,06:13:01,"AQUA","MODIS",-14.742535,-63.536949,371.543,306.085,151.33,100,1.1821,1.0821
2024-10-09,06:13:01,"AQUA","MODIS",-14.750378,-63.549286,316.498,293.301,14.6694,87,1.18368,1.08277
2024-10-09,06:13:01,"AQUA","MODIS",-14.752101,-63.538567,365.246,299.557,125.298,100,1.1821,1.0821
2024-10-09,06:13:01,"AQUA","MODIS",-14.753824,-63.527828,321.437,296.866,20.0014,100,1.18053,1.08142
2024-10-09,06:13:01,"AQUA","MODIS",-14.767515,-63.442471,317.266,293.006,15.7148,95,1.16832,1.07616
2024-10-09,06:13:01,"AQUA","MODIS",-14.933959,-62.388592,326.646,296.594,22.7104,100,1.05325,1.02485
2024-10-09,06:13:01,"AQUA","MODIS",-14.771234,-63.541782,331.252,296.299,34.4822,100,1.1821,1.0821
2024-10-09,06:13:01,"AQUA","MODIS",-14.772946,-63.531044,325.132,297.42,24.2877,100,1.18053,1.08142
2024-10-09,06:13:01,"AQUA","MODIS",-14.780802,-63.543385,343.169,298.343,58.3029,100,1.1821,1.0821
2024-10-09,06:13:01,"AQUA","MODIS",-14.78251,-63.532631,341.115,299.413,52.2376,100,1.18053,1.08142
2024-10-09,06:13:01,"AQUA","MODIS",-14.788672,-63.555691,311.311,293.834,10.6714,82,1.18368,1.08277
2024-10-09,06:13:01,"AQUA","MODIS",-14.790373,-63.544956,365.442,299.557,126.343,100,1.1821,1.0821
2024-10-09,06:13:01,"AQUA","MODIS",-14.827181,-63.311882,317.898,295.244,15.8905,96,1.14965,1.06804
2024-10-09,06:13:01,"AQUA","MODIS",-14.841951,-63.21796,328.184,296.866,27.5258,100,1.13755,1.06274
2024-10-09,06:13:01,"AQUA","MODIS",-14.843584,-63.207561,319.434,295.83,16.5512,99,1.13624,1.06216
2024-10-09,06:13:01,"AQUA","MODIS",-14.792518,-63.552139,328.788,295.451,32.1336,100,1.1821,1.0821
2024-10-09,06:13:01,"AQUA","MODIS",-14.794271,-63.541424,330.601,298.952,34.2268,100,1.18053,1.08142
2024-10-09,06:13:01,"AQUA","MODIS",-14.830478,-63.319241,314.598,294.751,11.9942,84,1.14965,1.06804
2024-10-09,06:13:01,"AQUA","MODIS",-14.832171,-63.308804,314.092,295.734,11.2869,88,1.14828,1.06744
2024-10-09,06:13:01,"AQUA","MODIS",-14.847391,-63.214928,325.858,297.06,24.9109,100,1.13624,1.06216
2024-10-09,06:13:01,"AQUA","MODIS",-14.849066,-63.204575,320.615,296.079,18.2273,100,1.13494,1.06159
2024-10-09,06:13:01,"AQUA","MODIS",-14.863896,-63.112717,316.024,294.344,14.1906,92,1.12361,1.05659
2024-10-09,06:13:01,"AQUA","MODIS",-14.81426,-63.478977,354.096,298.343,86.1908,100,1.17132,1.07745
2024-10-09,06:13:01,"AQUA","MODIS",-14.815998,-63.468288,317.486,292.77,15.7878,95,1.16982,1.0768
2024-10-09,06:13:01,"AQUA","MODIS",-14.821159,-63.436531,320.859,294.169,19.4494,100,1.16536,1.07487
2024-10-09,06:13:01,"AQUA","MODIS",-14.822877,-63.425957,315.092,294.252,13.0649,85,1.16389,1.07424
2024-10-09,06:13:01,"AQUA","MODIS",-14.826295,-63.404896,317.449,292.775,15.6892,87,1.16097,1.07297
2024-10-09,06:13:01,"AQUA","MODIS",-14.839914,-63.320862,315.106,295.302,12.6207,87,1.14965,1.06804
2024-10-09,06:13:01,"AQUA","MODIS",-14.858461,-63.206085,321.906,296.571,19.2562,99,1.13494,1.06159
2024-10-09,06:13:01,"AQUA","MODIS",-14.834084,-63.416988,322.429,294.028,21.0003,100,1.16243,1.0736
2024-10-09,06:13:01,"AQUA","MODIS",-14.835784,-63.406479,341.076,295.581,52.5567,100,1.16097,1.07297
2024-10-09,06:13:01,"AQUA","MODIS",-14.867844,-63.207661,318.702,296.475,14.5355,86,1.13494,1.06159
2024-10-09,06:13:01,"AQUA","MODIS",-14.843574,-63.418598,321.989,294.019,20.2141,100,1.16243,1.0736
2024-10-09,06:13:01,"AQUA","MODIS",-14.84527,-63.408073,344.984,296.552,60.6837,100,1.16097,1.07297
2024-10-09,06:13:01,"AQUA","MODIS",-14.84697,-63.39753,328.511,297.302,30.0634,100,1.15953,1.07234
2024-10-09,06:13:01,"AQUA","MODIS",-14.883774,-63.168362,315.94,296.332,12.4182,92,1.12983,1.05934
2024-10-09,06:13:01,"AQUA","MODIS",-14.887041,-63.147942,319.05,296.084,16.5854,98,1.12732,1.05823
2024-10-09,06:13:01,"AQUA","MODIS",-14.842071,-63.549488,323.845,294.838,23.4757,100,1.18053,1.08142
2024-10-09,06:13:01,"AQUA","MODIS",-14.843791,-63.53878,321.021,294.432,19.1694,100,1.17897,1.08075
2024-10-09,06:13:01,"AQUA","MODIS",-14.888809,-63.318233,314.992,294.14,11.9553,88,1.14828,1.06744
2024-10-09,06:13:01,"AQUA","MODIS",-14.91219,-63.354248,312.712,292.908,10.289,85,1.15243,1.06925
2024-10-09,06:13:01,"AQUA","MODIS",-14.91384,-63.343796,317.358,293.721,14.2287,95,1.15104,1.06865
2024-10-09,06:13:01,"AQUA","MODIS",-14.915489,-63.333332,320.711,294.945,17.8315,100,1.14965,1.06804
2024-10-09,06:13:01,"AQUA","MODIS",-14.920267,-63.339954,319.542,293.965,16.6669,99,1.14965,1.06804
2024-10-09,06:13:01,"AQUA","MODIS",-14.93139,-63.33115,321.536,294.983,18.9747,100,1.14828,1.06744
2024-10-09,06:13:01,"AQUA","MODIS",-14.939133,-63.343239,319.055,293.751,15.8379,98,1.14965,1.06804
2024-10-09,06:13:01,"AQUA","MODIS",-14.94082,-63.332779,326.708,295.056,25.7496,100,1.14828,1.06744
2024-10-09,06:13:01,"AQUA","MODIS",-14.948572,-63.344849,313.497,293.281,10.4444,80,1.14965,1.06804
2024-10-09,06:13:01,"AQUA","MODIS",-15.213365,-62.13205,314.51,297.174,11.3099,89,1.03161,1.01484
2024-10-09,06:13:01,"AQUA","MODIS",-15.274481,-61.85511,318.568,295.379,12.8069,96,1.01704,1.00803
2024-10-09,06:13:01,"AQUA","MODIS",-15.275901,-61.84586,323.474,295.311,17.7686,100,1.01664,1.00785
2024-10-09,06:13:01,"AQUA","MODIS",-15.95184,-57.215336,322.133,298.611,27.0332,100,1.43074,1.18287
2024-10-09,06:13:01,"AQUA","MODIS",-15.962396,-57.21637,340.184,306.085,68.1642,100,1.43074,1.18287
2024-10-09,06:13:01,"AQUA","MODIS",-15.672864,-59.40345,315.943,287.485,13.429,92,1.08033,1.03721
2024-10-09,06:13:01,"AQUA","MODIS",-15.077732,-63.508781,314.501,287.413,14.6714,89,1.16683,1.07551
2024-10-09,06:13:01,"AQUA","MODIS",-15.564111,-60.356796,312.579,295.273,9.63685,85,1.01545,1.00729
2024-10-09,06:13:01,"AQUA","MODIS",-15.707583,-59.414654,312.645,288.604,11.297,85,1.08033,1.03721
2024-10-09,06:13:01,"AQUA","MODIS",-15.713171,-59.374622,320.3,290.021,18.2882,100,1.08417,1.03895
2024-10-09,06:13:01,"AQUA","MODIS",-15.722354,-59.37619,315.367,290.529,13.1434,91,1.08417,1.03895
2024-10-09,06:13:01,"AQUA","MODIS",-14.519562,-67.045311,332.855,291.623,91.45,100,2.06471,1.39845
2024-10-09,06:13:01,"AQUA","MODIS",-14.522861,-67.026642,322.839,290.94,56.2036,100,2.05765,1.3963
2024-10-09,06:13:01,"AQUA","MODIS",-15.401539,-61.691769,322.255,293.306,15.3244,100,1.00988,1.00467
2024-10-09,06:13:01,"AQUA","MODIS",-15.057381,-63.99955,318.962,270.908,23.5148,98,1.24105,1.10706
2024-10-09,06:13:01,"AQUA","MODIS",-14.818873,-66.323257,321.502,290.985,41.8749,100,1.79647,1.31321
2024-10-09,06:13:01,"AQUA","MODIS",-14.82171,-66.307007,318.266,291.513,34.691,97,1.79125,1.31148
2024-10-09,06:13:01,"AQUA","MODIS",-14.830455,-66.325363,313.555,290.754,25.1733,87,1.79647,1.31321
2024-10-09,06:13:01,"AQUA","MODIS",-14.833275,-66.30912,328.894,291.955,61.4583,100,1.79125,1.31148
2024-10-09,06:13:01,"AQUA","MODIS",-15.796515,-62.302387,314.331,294.853,10.6084,89,1.03391,1.01591
2024-10-09,06:13:01,"AQUA","MODIS",-15.934478,-61.710297,323.207,296.385,18.5463,100,1.00678,1.00321
2024-10-09,06:13:01,"AQUA","MODIS",-15.834143,-62.421177,314.964,295.499,10.2061,90,1.04069,1.01906
2024-10-09,06:13:01,"AQUA","MODIS",-15.835626,-62.411655,314.936,295.883,9.7639,90,1.04005,1.01876
2024-10-09,06:13:01,"AQUA","MODIS",-15.844636,-62.413155,320.917,296.399,14.6402,86,1.04005,1.01876
2024-10-09,06:13:01,"AQUA","MODIS",-15.970007,-61.715977,312.924,296.885,9.13524,86,1.00678,1.00321
2024-10-09,06:13:01,"AQUA","MODIS",-15.895555,-62.382565,315.233,288.482,14.1482,91,1.03753,1.01759
2024-10-09,06:13:01,"AQUA","MODIS",-16.003618,-61.674198,314.983,295.782,11.1022,90,1.00557,1.00263
2024-10-09,06:13:01,"AQUA","MODIS",-16.005009,-61.664993,311.846,295.859,8.68733,83,1.00534,1.00253
2024-10-09,06:13:01,"AQUA","MODIS",-16.099936,-61.583378,311.714,296.818,8.79892,83,1.00315,1.00149
2024-10-09,06:13:01,"AQUA","MODIS",-16.911682,-55.794033,317.785,276.352,37.3964,96,1.86748,1.33653
2024-10-09,06:13:01,"AQUA","MODIS",-16.704456,-57.451206,316.91,289.54,22.3877,94,1.41317,1.17611
2024-10-09,06:13:01,"AQUA","MODIS",-16.714907,-57.452633,312.422,287.943,16.67,85,1.41317,1.17611
2024-10-09,06:13:01,"AQUA","MODIS",-16.918394,-55.800076,314.124,274.91,28.4164,89,1.86748,1.33653
2024-10-09,06:13:01,"AQUA","MODIS",-16.788059,-57.462605,318.848,290.373,26.0198,98,1.41317,1.17611
2024-10-09,06:13:01,"AQUA","MODIS",-16.794849,-57.457111,312.138,289.632,15.1164,84,1.41605,1.17722
2024-10-09,06:13:01,"AQUA","MODIS",-16.808645,-57.432384,326.351,293.408,36.4386,100,1.42188,1.17947
2024-10-09,06:13:01,"AQUA","MODIS",-16.897392,-56.724941,317.314,294.5,26.8265,95,1.59596,1.24405
2024-10-09,06:13:01,"AQUA","MODIS",-16.441753,-60.336914,319.282,297.751,13.3916,98,1.02522,1.01186
2024-10-09,06:13:01,"AQUA","MODIS",-16.443115,-60.327503,325.081,298.952,19.6787,100,1.02572,1.0121
2024-10-09,06:13:01,"AQUA","MODIS",-16.840084,-57.436676,312.314,290.529,15.3154,85,1.42188,1.17947
2024-10-09,06:13:01,"AQUA","MODIS",-16.841787,-57.423553,311.894,291.603,15.1734,84,1.42482,1.1806
2024-10-09,06:13:01,"AQUA","MODIS",-16.452093,-60.328838,313.918,298.09,8.91894,82,1.02572,1.0121
2024-10-09,06:13:01,"AQUA","MODIS",-16.869797,-57.454044,315.37,291.1,20.6003,91,1.41896,1.17834
2024-10-09,06:13:01,"AQUA","MODIS",-17.064684,-56.032097,324.241,289.621,49.2217,100,1.80171,1.31496
2024-10-09,06:13:01,"AQUA","MODIS",-17.066784,-56.01545,326.713,288.512,56.7031,100,1.807,1.31671
2024-10-09,06:13:01,"AQUA","MODIS",-17.063025,-56.020134,316.88,288.905,33.2685,94,1.807,1.31671
2024-10-09,06:13:01,"AQUA","MODIS",-17.074734,-56.021629,325.221,288.456,53.4381,100,1.807,1.31671
2024-10-09,06:13:01,"AQUA","MODIS",-16.862947,-57.808754,321.141,295.753,24.4283,100,1.34609,1.14984
2024-10-09,06:13:01,"AQUA","MODIS",-15.71268,-65.561432,312.857,288.056,20.7734,86,1.52489,1.21824
2024-10-09,06:13:01,"AQUA","MODIS",-15.715032,-65.547546,311.691,290.995,18.9383,83,1.52137,1.21694
2024-10-09,06:13:01,"AQUA","MODIS",-16.883381,-57.811569,323.296,295.629,27.1684,100,1.34609,1.14984
