Dia,Hora,Satelite,Instrumento,Latitud,Longitud,FP_T21,FP_T31,FP_Power,FP_Confidence,SCAN,TRACK,EsFuego_Pred,Probabilidad_No_Fuego,Probabilidad_Fuego
2024-10-29,18:31:00,AQUA,MODIS,-26.832354,-64.634071,339.868,311.895,47.4464,86,1.50068,1.20927,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-26.821573,-64.635574,341.115,311.448,52.3461,87,1.50068,1.20927,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-26.668715,-63.606335,324.947,310.164,11.9051,60,1.29442,1.12905,1,2.0,98.0
2024-10-29,18:31:00,AQUA,MODIS,-26.670259,-63.619186,326.238,311.625,14.1427,65,1.29663,1.12995,1,2.0,98.0
2024-10-29,18:31:00,AQUA,MODIS,-25.836298,-58.194939,318.53,304.171,5.73652,56,1.09527,1.04395,1,11.0,89.0
2024-10-29,18:31:00,AQUA,MODIS,-26.219547,-60.738514,325.374,308.608,9.75481,60,1.00812,1.00384,1,2.0,98.0
2024-10-29,18:31:00,AQUA,MODIS,-25.569006,-56.642719,325.571,301.305,20.6966,73,1.31017,1.13544,1,1.0,99.0
2024-10-29,18:31:00,AQUA,MODIS,-26.121323,-60.118839,331.647,308.513,19.3394,78,1.00005,1.00002,1,1.0,99.0
2024-10-29,18:31:00,AQUA,MODIS,-26.122759,-60.12867,328.598,307.558,15.0028,74,1.00003,1.00001,1,1.0,99.0
2024-10-29,18:31:00,AQUA,MODIS,-25.558994,-56.644878,331.499,300.971,31.2288,81,1.31017,1.13544,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-26.112453,-60.120457,353.956,312.761,59.1661,96,1.00005,1.00002,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-26.113888,-60.130283,339.908,311.066,31.0565,87,1.00003,1.00001,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.717203,-57.784744,325.733,303.074,18.6255,73,1.14151,1.06448,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.778364,-58.167824,321.202,306.151,7.78793,64,1.0995,1.04585,1,2.0,98.0
2024-10-29,18:31:00,AQUA,MODIS,-26.269066,-61.689804,335.649,315.815,18.4161,77,1.05553,1.0259,1,1.0,99.0
2024-10-29,18:31:00,AQUA,MODIS,-26.422398,-62.932613,444.484,329.519,800.464,100,1.18526,1.08345,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-26.423882,-62.944336,439.222,331.323,724.189,100,1.18685,1.08414,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-26.425367,-62.956078,351.887,309.014,62.9867,95,1.18846,1.08482,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.9289,-59.440453,322.073,304.269,10.0231,62,1.01357,1.0064,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.930401,-59.450386,342.174,305.718,38.5369,89,1.01321,1.00624,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-26.140356,-60.890591,330.903,314.692,13.0645,41,1.01216,1.00574,0,91.0,9.0
2024-10-29,18:31:00,AQUA,MODIS,-26.141756,-60.900551,334.209,312.765,18.2569,67,1.01251,1.0059,1,5.0,95.0
2024-10-29,18:31:00,AQUA,MODIS,-26.411282,-62.922417,347.58,312.916,47.4304,91,1.18368,1.08277,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-26.412758,-62.934124,461.578,331.323,1094.83,100,1.18526,1.08345,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-26.414234,-62.945843,424.706,323.962,535.056,100,1.18685,1.08414,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-26.415712,-62.957584,345.227,312.013,42.9238,90,1.18846,1.08482,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-26.131428,-60.892151,343.891,314.29,32.5705,89,1.01216,1.00574,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-26.403116,-62.935635,332.617,311.938,17.4509,61,1.18526,1.08345,1,4.0,96.0
2024-10-29,18:31:00,AQUA,MODIS,-25.610321,-57.549889,319.812,302.549,8.6871,57,1.17283,1.07811,1,7.000000000000001,93.0
2024-10-29,18:31:00,AQUA,MODIS,-25.612219,-57.561317,320.736,303.015,9.5048,60,1.17132,1.07745,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-26.091692,-60.675396,335.071,314.427,20.0215,81,1.0058,1.00274,1,1.0,99.0
2024-10-29,18:31:00,AQUA,MODIS,-26.302511,-62.492359,355.472,319.532,63.1604,97,1.12857,1.05878,1,3.0,97.0
2024-10-29,18:31:00,AQUA,MODIS,-26.303972,-62.503498,342.656,317.133,32.5973,70,1.12983,1.05934,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-26.293095,-62.493874,336.994,319.32,20.3206,38,1.12857,1.05878,0,94.0,6.0
2024-10-29,18:31:00,AQUA,MODIS,-25.719015,-58.621593,326.467,306.252,13.1292,73,1.06186,1.0288,1,3.0,97.0
2024-10-29,18:31:00,AQUA,MODIS,-25.997501,-60.729008,327.769,313.526,9.5234,61,1.00653,1.00309,1,2.0,98.0
2024-10-29,18:31:00,AQUA,MODIS,-25.743422,-59.313522,323.048,305.231,10.4732,65,1.02047,1.00964,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.502028,-57.897987,323.182,306.032,9.54718,68,1.13494,1.06159,1,3.0,97.0
2024-10-29,18:31:00,AQUA,MODIS,-25.734762,-59.438114,324.583,308.712,10.3688,68,1.01545,1.00729,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.736267,-59.448048,325.125,308.344,11.1285,69,1.01506,1.00711,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.926607,-60.940228,332.232,317.667,14.1306,72,1.01216,1.00574,1,15.0,85.0
2024-10-29,18:31:00,AQUA,MODIS,-26.333578,-64.283157,326.012,310.172,14.2043,37,1.4046,1.1728,0,95.0,5.0
2024-10-29,18:31:00,AQUA,MODIS,-25.408401,-58.166027,340.184,306.985,35.8688,88,1.10945,1.0503,1,1.0,99.0
2024-10-29,18:31:00,AQUA,MODIS,-25.410118,-58.176842,347.186,306.397,50.5932,92,1.10831,1.04979,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.399113,-58.167873,338.744,304.898,32.7826,86,1.10945,1.0503,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.400833,-58.17868,351.054,306.045,60.0892,95,1.10831,1.04979,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.352669,-58.177101,331.843,307.007,21.3571,80,1.10945,1.0503,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.876844,-62.338566,322.404,309.018,6.56239,35,1.10275,1.04731,0,90.0,10.0
2024-10-29,18:31:00,AQUA,MODIS,-25.096256,-57.189419,328.124,300.487,23.3613,75,1.24296,1.10785,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.259953,-58.179768,322.003,304.911,8.77024,62,1.11173,1.05132,1,12.0,88.0
2024-10-29,18:31:00,AQUA,MODIS,-25.086473,-57.191437,340.652,298.451,47.858,88,1.24296,1.10785,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.220484,-57.996155,321.44,306.098,7.9264,60,1.13237,1.06046,1,4.0,96.0
2024-10-29,18:31:00,AQUA,MODIS,-25.500448,-59.785099,356.197,308.737,65.4133,98,1.00653,1.00309,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.501919,-59.794933,328.112,307.849,14.6137,74,1.00628,1.00297,1,1.0,99.0
2024-10-29,18:31:00,AQUA,MODIS,-25.279366,-58.418831,328.526,306.534,16.4064,75,1.08811,1.04073,1,1.0,99.0
2024-10-29,18:31:00,AQUA,MODIS,-25.281063,-58.429413,322.125,305.586,8.609,62,1.08712,1.04028,1,15.0,85.0
2024-10-29,18:31:00,AQUA,MODIS,-25.495968,-60.00333,355.607,310.56,62.1963,97,1.00234,1.00111,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.497414,-60.013126,326.082,308.444,11.4817,59,1.0022,1.00104,1,12.0,88.0
2024-10-29,18:31:00,AQUA,MODIS,-25.682564,-61.303539,338.54,313.012,23.278,63,1.02423,1.0114,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.683964,-61.31358,344.494,318.341,33.4636,90,1.02472,1.01163,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.579475,-61.025127,346.083,317.586,36.8442,91,1.01216,1.00574,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.570547,-61.02668,335.605,311.794,19.454,69,1.01216,1.00574,1,3.0,97.0
2024-10-29,18:31:00,AQUA,MODIS,-25.571936,-61.036591,335.25,312.925,19.0866,67,1.01251,1.0059,1,2.0,98.0
2024-10-29,18:31:00,AQUA,MODIS,-25.227871,-58.785877,324.13,306.635,6.78278,31,1.05944,1.02769,0,87.0,13.0
2024-10-29,18:31:00,AQUA,MODIS,-25.218777,-58.787632,347.054,308.785,43.9286,92,1.05944,1.02769,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.208071,-58.779068,334.209,306.696,19.911,78,1.06024,1.02806,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.209681,-58.789387,359.726,310.901,75.9595,99,1.05944,1.02769,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.211287,-58.799698,327.66,307.775,10.9246,52,1.05864,1.02733,1,1.0,99.0
2024-10-29,18:31:00,AQUA,MODIS,-25.16301,-58.551853,328.718,306.547,14.4841,75,1.07939,1.03678,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.200584,-58.791142,367.372,311.946,99.5404,100,1.05944,1.02769,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.202194,-58.801449,347.612,310.262,44.0993,93,1.05864,1.02733,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.598759,-61.499683,332.377,313.588,14.0916,58,1.03333,1.01564,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.189875,-58.782578,338.252,309.147,26.9751,86,1.06024,1.02806,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.191488,-58.792892,336.608,312.034,24.1089,84,1.05944,1.02769,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.114328,-58.364979,327.176,305.111,13.912,73,1.09737,1.04489,1,1.0,99.0
2024-10-29,18:31:00,AQUA,MODIS,-25.180775,-58.784332,323.612,307.331,7.0362,52,1.06024,1.02806,1,14.000000000000002,86.0
2024-10-29,18:31:00,AQUA,MODIS,-25.182394,-58.794651,336.306,310.833,24.5185,84,1.05944,1.02769,1,1.0,99.0
2024-10-29,18:31:00,AQUA,MODIS,-24.904213,-57.328087,322.312,302.576,13.0185,62,1.2298,1.10235,1,5.0,95.0
2024-10-29,18:31:00,AQUA,MODIS,-24.906237,-57.339993,325.125,301.858,16.676,69,1.22797,1.10158,1,4.0,96.0
2024-10-29,18:31:00,AQUA,MODIS,-24.903942,-57.333778,325.973,302.508,18.1269,70,1.2298,1.10235,1,1.0,99.0
2024-10-29,18:31:00,AQUA,MODIS,-25.151253,-58.943771,328.373,308.673,14.2727,74,1.04958,1.02316,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.048908,-58.708866,331.202,309.928,16.4402,78,1.06857,1.03187,1,4.0,96.0
2024-10-29,18:31:00,AQUA,MODIS,-25.039776,-58.710629,332.998,309.285,19.2717,80,1.06857,1.03187,1,1.0,99.0
2024-10-29,18:31:00,AQUA,MODIS,-25.054434,-58.979397,328.894,308.983,14.5943,74,1.04886,1.02283,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-24.837736,-57.68026,328.038,301.776,19.409,74,1.18368,1.08277,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.734892,-64.13028,342.471,310.044,48.2794,89,1.35111,1.15183,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.736477,-64.143539,351.174,310.658,75.9004,95,1.35364,1.15283,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-24.469563,-55.787098,327.6,300.778,21.382,70,1.54647,1.22615,1,2.0,98.0
2024-10-29,18:31:00,AQUA,MODIS,-25.14476,-60.061638,324.716,308.802,8.39518,59,1.00281,1.00133,1,7.000000000000001,93.0
2024-10-29,18:31:00,AQUA,MODIS,-25.146204,-60.071407,328.347,310.215,13.1184,72,1.00265,1.00126,1,3.0,97.0
2024-10-29,18:31:00,AQUA,MODIS,-25.024834,-59.323269,324.382,307.169,8.43906,64,1.02886,1.01356,1,12.0,88.0
2024-10-29,18:31:00,AQUA,MODIS,-25.026358,-59.333275,322.292,307.305,5.90649,49,1.02832,1.01331,0,88.0,12.0
2024-10-29,18:31:00,AQUA,MODIS,-25.46493,-63.340778,338.169,310.731,30.4617,85,1.21189,1.0948,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.466427,-63.352661,343.351,310.905,41.3902,89,1.21363,1.09554,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.548128,-64.504425,328.307,306.56,26.8881,74,1.41605,1.17722,1,11.0,89.0
2024-10-29,18:31:00,AQUA,MODIS,-25.549812,-64.518379,324.805,304.492,19.9372,65,1.41896,1.17834,1,21.0,79.0
2024-10-29,18:31:00,AQUA,MODIS,-25.537645,-64.505875,396.76,318.799,368.265,100,1.41605,1.17722,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.53933,-64.519928,386.793,315.942,284.69,100,1.41896,1.17834,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.525492,-64.49334,358.933,311.562,115.341,99,1.41317,1.17611,1,1.0,99.0
2024-10-29,18:31:00,AQUA,MODIS,-25.527164,-64.507362,391.56,317.55,321.196,100,1.41605,1.17722,1,1.0,99.0
2024-10-29,18:31:00,AQUA,MODIS,-25.528843,-64.521423,326.697,306.998,19.9644,29,1.41896,1.17834,0,94.0,6.0
2024-10-29,18:31:00,AQUA,MODIS,-25.515022,-64.494804,356.7,312.883,108.904,98,1.41317,1.17611,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.516689,-64.508865,327.727,307.81,21.3805,48,1.41605,1.17722,0,71.0,28.999999999999996
2024-10-29,18:31:00,AQUA,MODIS,-25.502911,-64.482353,332.377,308.227,30.9081,57,1.4103,1.175,1,1.0,99.0
2024-10-29,18:31:00,AQUA,MODIS,-25.490839,-64.470085,341.344,311.464,52.0456,88,1.40744,1.1739,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.492462,-64.483917,337.037,310.969,39.7187,61,1.4103,1.175,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.4788,-64.457916,331.794,309.718,25.7148,54,1.4046,1.1728,1,1.0,99.0
2024-10-29,18:31:00,AQUA,MODIS,-25.480396,-64.471611,343.604,312.434,58.1684,90,1.40744,1.1739,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-24.896147,-60.25565,328.535,307.801,13.3138,73,1.00109,1.00052,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-24.897575,-60.265385,322.705,307.204,7.21357,57,1.00099,1.00047,1,5.0,95.0
2024-10-29,18:31:00,AQUA,MODIS,-24.627798,-58.85313,325.956,308.301,9.39852,37,1.06601,1.0307,0,92.0,8.0
2024-10-29,18:31:00,AQUA,MODIS,-24.618677,-58.854877,327.83,308.664,12.2338,48,1.06601,1.0307,0,87.0,13.0
2024-10-29,18:31:00,AQUA,MODIS,-25.235336,-63.208714,340.066,312.816,34.1453,86,1.18685,1.08414,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.236795,-63.220325,341.0,310.134,34.9797,87,1.18846,1.08482,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.225695,-63.210209,351.174,311.79,61.6688,94,1.18685,1.08414,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-25.227148,-63.221821,379.18,313.867,170.432,100,1.18846,1.08482,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-24.490475,-58.976425,323.536,307.932,8.02437,64,1.05944,1.02769,1,18.0,82.0
2024-10-29,18:31:00,AQUA,MODIS,-23.86916,-55.670891,325.77,287.794,30.8386,72,1.61606,1.25122,1,2.0,98.0
2024-10-29,18:31:00,AQUA,MODIS,-24.654188,-61.131588,325.021,310.947,8.6273,53,1.0084,1.00397,1,7.000000000000001,93.0
2024-10-29,18:31:00,AQUA,MODIS,-24.655581,-61.141384,325.88,311.828,10.14,57,1.00868,1.0041,1,3.0,97.0
2024-10-29,18:31:00,AQUA,MODIS,-23.727238,-57.616493,337.207,305.506,34.5202,85,1.23538,1.10469,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-24.586178,-64.12574,334.347,311.066,25.1994,82,1.30561,1.13359,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-23.637569,-58.44099,336.695,303.281,30.7067,84,1.12983,1.05934,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-23.639322,-58.451828,334.347,303.196,27.8675,82,1.12857,1.05878,1,2.0,98.0
2024-10-29,18:31:00,AQUA,MODIS,-24.025919,-61.371613,328.448,308.114,11.9502,68,1.01115,1.00527,1,11.0,89.0
2024-10-29,18:31:00,AQUA,MODIS,-23.336121,-57.91227,331.053,305.886,16.9831,79,1.20671,1.0926,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-23.338053,-57.923801,332.569,306.907,20.0344,80,1.205,1.09188,1,1.0,99.0
2024-10-29,18:31:00,AQUA,MODIS,-23.334976,-57.918159,331.647,306.621,18.4581,74,1.20671,1.0926,1,1.0,99.0
2024-10-29,18:31:00,AQUA,MODIS,-23.599136,-61.48484,347.71,308.686,42.3748,92,1.01148,1.00542,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-23.600517,-61.494583,346.921,308.131,42.71,92,1.01182,1.00558,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-23.588837,-61.476612,336.045,311.498,21.2365,68,1.01115,1.00527,1,1.0,99.0
2024-10-29,18:31:00,AQUA,MODIS,-23.590216,-61.486347,340.535,312.573,27.1733,67,1.01148,1.00542,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-23.591597,-61.496086,367.641,312.055,94.7208,100,1.01182,1.00558,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-23.579918,-61.478115,341.61,310.582,28.0075,85,1.01115,1.00527,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-23.582676,-61.497593,369.977,313.859,98.2029,100,1.01182,1.00558,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-23.584055,-61.507336,337.586,310.53,22.3762,59,1.01216,1.00574,1,3.0,97.0
2024-10-29,18:31:00,AQUA,MODIS,-23.572378,-61.489357,333.139,310.726,11.6701,56,1.01148,1.00542,1,11.0,89.0
2024-10-29,18:31:00,AQUA,MODIS,-23.862846,-64.203323,325.006,309.65,14.1297,73,1.29222,1.12816,1,10.0,90.0
2024-10-29,18:31:00,AQUA,MODIS,-22.978111,-58.362392,328.468,304.885,16.3605,73,1.15953,1.07234,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-23.24901,-60.589237,343.351,302.653,35.15,90,1.00192,1.00091,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-23.399677,-61.700474,334.255,305.833,20.4274,69,1.01787,1.00842,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-23.39073,-61.701969,335.825,308.34,22.2368,67,1.01787,1.00842,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-22.920176,-58.639313,343.891,303.268,44.1193,85,1.12857,1.05878,1,4.0,96.0
2024-10-29,18:31:00,AQUA,MODIS,-22.921917,-58.650082,335.825,307.305,27.6558,33,1.12732,1.05823,0,73.0,27.0
2024-10-29,18:31:00,AQUA,MODIS,-22.457205,-56.387882,325.13,297.174,21.3893,67,1.53919,1.22349,1,2.0,98.0
2024-10-29,18:31:00,AQUA,MODIS,-22.030163,-59.189884,337.334,304.822,29.8116,79,1.09527,1.04395,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-22.165909,-60.432327,353.477,307.98,56.7344,96,1.01182,1.00558,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-22.167356,-60.441948,349.494,309.087,49.1719,88,1.01148,1.00542,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-21.863787,-58.667381,336.608,306.639,27.8397,84,1.15809,1.07172,1,2.0,98.0
2024-10-29,18:31:00,AQUA,MODIS,-22.194155,-61.002834,332.377,309.954,13.5733,45,1.00037,1.00017,0,72.0,28.000000000000004
2024-10-29,18:31:00,AQUA,MODIS,-22.195549,-61.01236,340.379,311.705,25.636,86,1.00031,1.00015,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-22.199726,-61.040924,328.786,307.832,8.61057,36,1.00017,1.00008,0,89.0,11.0
2024-10-29,18:31:00,AQUA,MODIS,-22.201118,-61.050446,342.434,308.599,29.6327,88,1.00013,1.00006,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-22.186687,-61.013878,340.184,309.74,25.7077,86,1.00031,1.00015,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-22.190865,-61.042442,343.351,306.67,32.002,89,1.00017,1.00008,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-22.192257,-61.051964,371.372,308.019,104.399,100,1.00013,1.00006,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-22.193647,-61.061485,330.041,300.791,13.0681,58,1.0001,1.00005,1,22.0,78.0
2024-10-29,18:31:00,AQUA,MODIS,-22.603544,-64.231812,339.67,300.713,49.1786,88,1.25268,1.1119,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-22.605038,-64.243835,321.652,301.475,16.2219,67,1.25466,1.11272,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-22.282394,-63.708504,320.223,303.435,10.0885,61,1.16683,1.07551,1,2.0,98.0
2024-10-29,18:31:00,AQUA,MODIS,-22.283834,-63.719635,361.768,307.248,101.733,100,1.16832,1.07616,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-21.9231,-61.551186,338.54,305.568,27.1799,85,1.00315,1.00149,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-22.112923,-63.894001,330.651,299.464,28.2312,80,1.18685,1.08414,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-22.095108,-63.908142,318.359,299.143,11.8896,42,1.18846,1.08482,0,68.0,32.0
2024-10-29,18:31:00,AQUA,MODIS,-21.281395,-58.677803,369.503,302.059,129.447,100,1.17589,1.07942,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-21.262802,-58.623978,334.025,302.368,26.9986,65,1.18368,1.08277,1,3.0,97.0
2024-10-29,18:31:00,AQUA,MODIS,-21.25141,-58.614613,338.169,297.953,35.0979,65,1.18526,1.08345,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-21.253235,-58.625774,336.866,297.576,31.9195,74,1.18368,1.08277,1,1.0,99.0
2024-10-29,18:31:00,AQUA,MODIS,-21.669546,-61.96357,339.47,309.774,23.5593,63,1.01251,1.0059,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-21.224503,-59.074287,366.406,307.518,98.8076,100,1.12857,1.05878,1,1.0,99.0
2024-10-29,18:31:00,AQUA,MODIS,-21.865561,-63.812473,338.622,299.087,42.358,82,1.16832,1.07616,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-21.082647,-58.980537,407.851,305.714,358.546,94,1.14419,1.06565,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-21.084358,-58.99131,386.877,299.404,211.855,94,1.14285,1.06506,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-21.750288,-63.557735,327.072,304.215,14.0038,75,1.13365,1.06103,1,3.0,97.0
2024-10-29,18:31:00,AQUA,MODIS,-21.073227,-58.982277,343.387,300.75,49.56,90,1.14419,1.06565,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-21.074944,-58.99305,337.962,300.104,38.2301,80,1.14285,1.06506,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-21.684338,-63.567398,332.665,306.133,24.2324,81,1.13365,1.06103,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-21.685732,-63.578125,333.045,303.543,26.2601,81,1.13494,1.06159,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-21.689886,-63.61013,326.146,301.466,20.3406,74,1.13886,1.06332,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-21.652533,-63.589783,320.745,302.018,11.2511,54,1.13494,1.06159,1,5.0,95.0
2024-10-29,18:31:00,AQUA,MODIS,-20.996778,-60.578987,330.296,308.979,13.6037,51,1.01704,1.00803,1,8.0,92.0
2024-10-29,18:31:00,AQUA,MODIS,-21.372742,-64.1054,313.477,295.768,7.89461,39,1.19332,1.0869,0,92.0,8.0
2024-10-29,18:31:00,AQUA,MODIS,-19.604797,-56.693737,334.756,304.376,40.7984,79,1.65817,1.26606,1,2.0,98.0
2024-10-29,18:31:00,AQUA,MODIS,-19.606426,-56.699089,339.35,304.077,55.0476,87,1.65817,1.26606,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-19.595274,-56.701309,341.382,302.749,63.8326,89,1.65817,1.26606,1,1.0,99.0
2024-10-29,18:31:00,AQUA,MODIS,-19.597931,-56.716709,376.077,305.293,258.868,100,1.65384,1.26455,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-19.58412,-56.703526,341.648,296.642,64.3183,89,1.65817,1.26606,1,4.0,96.0
2024-10-29,18:31:00,AQUA,MODIS,-19.586792,-56.718922,352.675,298.386,112.427,96,1.65384,1.26455,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-20.679276,-64.012695,320.201,297.953,13.9146,69,1.16097,1.07297,1,7.000000000000001,93.0
2024-10-29,18:31:00,AQUA,MODIS,-19.495876,-56.599056,338.458,302.231,58.0311,80,1.6938,1.27844,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-19.514654,-56.708199,341.837,296.342,68.2355,77,1.66253,1.26759,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-19.489639,-56.697174,343.891,300.515,74.3521,90,1.66691,1.26912,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-19.47846,-56.69939,333.045,294.964,38.7779,49,1.66691,1.26912,0,84.0,16.0
2024-10-29,18:31:00,AQUA,MODIS,-20.324221,-64.25576,311.167,295.205,8.81233,33,1.18368,1.08277,1,21.0,79.0
2024-10-29,18:31:00,AQUA,MODIS,-19.628376,-59.601471,335.071,303.304,28.7725,84,1.11522,1.05287,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-19.36545,-59.687885,326.05,302.825,16.0348,72,1.11289,1.05183,1,2.0,98.0
2024-10-29,18:31:00,AQUA,MODIS,-28.741966,-60.680904,344.74,312.472,37.6362,77,1.03049,1.01432,1,0.0,100.0
2024-10-29,18:31:00,AQUA,MODIS,-35.431587,-60.891762,316.788,303.579,7.33895,39,1.19496,1.0876,0,98.0,2.0
